gf: 0.42, sd: 6, passed 100%, efficiency 17.7716%
gf: 0.42, sd: 7, passed 100%, efficiency 16.4051%
gf: 0.42, sd: 8, passed 100%, efficiency 14.5886%
gf: 0.42, sd: 9, passed 100%, efficiency 14.5996%
gf: 0.42, sd: 10, passed 100%, efficiency 14.6175%
gf: 0.42, sd: 11, passed 100%, efficiency 14.6504%
gf: 0.42, sd: 12, passed 100%, efficiency 14.6705%
gf: 0.42, sd: 13, passed 100%, efficiency 14.6903%
gf: 0.42, sd: 14, passed 100%, efficiency 14.7068%
gf: 0.44, sd: 3, passed 100%, efficiency 26.4288%
gf: 0.44, sd: 4, passed 100%, efficiency 21.5382%
gf: 0.44, sd: 5, passed 100%, efficiency 19.5408%
gf: 0.44, sd: 6, passed 100%, efficiency 18.1697%
gf: 0.44, sd: 7, passed 100%, efficiency 16.8272%
gf: 0.44, sd: 8, passed 100%, efficiency 14.973%
gf: 0.44, sd: 9, passed 100%, efficiency 14.9997%
gf: 0.44, sd: 10, passed 100%, efficiency 15.0239%
gf: 0.44, sd: 11, passed 100%, efficiency 15.0511%
gf: 0.44, sd: 12, passed 100%, efficiency 15.0759%
gf: 0.44, sd: 13, passed 100%, efficiency 15.0941%
gf: 0.44, sd: 14, passed 100%, efficiency 15.1082%
gf: 0.46, sd: 3, passed 100%, efficiency 26.807%
gf: 0.46, sd: 4, passed 100%, efficiency 21.9446%
gf: 0.46, sd: 5, passed 100%, efficiency 19.9943%
gf: 0.46, sd: 6, passed 100%, efficiency 18.5868%
gf: 0.46, sd: 7, passed 100%, efficiency 17.2528%
gf: 0.46, sd: 8, passed 100%, efficiency 15.3557%
gf: 0.46, sd: 9, passed 100%, efficiency 15.3918%
gf: 0.46, sd: 10, passed 100%, efficiency 15.4132%
gf: 0.46, sd: 11, passed 100%, efficiency 15.4412%
gf: 0.46, sd: 12, passed 100%, efficiency 15.4648%
gf: 0.46, sd: 13, passed 100%, efficiency 15.4839%
gf: 0.46, sd: 14, passed 100%, efficiency 15.4987%
gf: 0.48, sd: 3, passed 100%, efficiency 27.1816%
gf: 0.48, sd: 4, passed 100%, efficiency 22.3306%
gf: 0.48, sd: 5, passed 100%, efficiency 20.4234%
gf: 0.48, sd: 6, passed 100%, efficiency 19.0274%
gf: 0.48, sd: 7, passed 100%, efficiency 17.653%
